ticker,contractSymbol,strike,type,expiration,lastPrice,theoretical_price,mispricing,impliedVolatility,delta,theta,vega,openInterest,volume,daysToExpiry,expiryBucket,RSI,UpperBB,LowerBB,EMA_Signal,MACD_Hist,bb_norm,rsi_norm,trend_pass,missing_signal,score
IWM,O:IWM250424P00188000,188.0,put,2025-04-24,6.65,6.049973758207301,0.6000262417926994,0.34035583423394017,-0.7786066645692025,-173.54025008389735,0.04019774205832572,20,10,3,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250424P00189000,189.0,put,2025-04-24,4.14,6.859469853102752,-2.719469853102752,0.33492367174850657,-0.8199537515632915,-152.4911272650698,0.03550063433648905,32,4,3,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250424P00190000,190.0,put,2025-04-24,8.78,7.7063442897900245,1.0736557102099749,0.32589907914765304,-0.8559053805812847,-131.01784581532476,0.030701306666733385,27,23,3,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250424P00191000,191.0,put,2025-04-24,10.05,8.58522260706738,1.4647773929326213,0.31544817632983957,-0.8865234003820434,-110.04277661324875,0.026008109674888202,17,11,3,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250424P00192000,192.0,put,2025-04-24,9.87,9.490946141475689,0.37905385852431017,0.3059705922827915,-0.9120717679787489,-90.30864230822621,0.021589073492489612,8,1,3,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00140000,140.0,call,2025-04-25,39.42,42.774521786244776,-3.3545217862447743,1.2567722001288446,0.9999999994128641,-4.19896629978798,6.069963772596022e-10,6,6,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00156000,156.0,call,2025-04-25,20.11,26.77875469008515,-6.6687546900851515,0.8296452826252849,0.9998548934934716,-4.9525588873494195,9.29963265709538e-05,5,5,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00160000,160.0,call,2025-04-25,22.18,22.78206992933596,-0.6020699293359613,0.7147129355037753,0.9988495921413655,-6.664832991586201,0.0006343015696650573,95,7,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00162000,162.0,call,2025-04-25,19.6,20.78688638762975,-1.1868863876297482,0.6678179658417213,0.9971625418490127,-9.098286419929533,0.0014415233266905877,49,8,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00165000,165.0,call,2025-04-25,22.29,17.806520807181244,4.483479192818756,0.5986062291456767,0.9905854352031409,-17.261310164527224,0.004188784399966332,121,69,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00166000,166.0,call,2025-04-25,16.62,16.819492415638365,-0.19949241563836395,0.578506618323935,0.9865010119662508,-21.816076191408932,0.005729327803691515,14,27,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00167000,167.0,call,2025-04-25,15.66,15.837704946084642,-0.17770494608464205,0.5612038987170902,0.9810077689946266,-27.56433166220848,0.007676851689246107,5,26,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00168000,168.0,call,2025-04-25,18.0,14.862849691327625,3.137150308672375,0.5402828897822657,0.9737683655926512,-34.649204043604065,0.01008048612242463,31,1,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00169000,169.0,call,2025-04-25,13.48,13.89698158867165,-0.4169815886716499,0.5188828936532733,0.9644163552565782,-43.17504808822223,0.012976284134278407,12,24,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00170000,170.0,call,2025-04-25,13.06,12.942537208632814,0.11746279136718663,0.5006813982238206,0.9525700070153891,-53.18891085622293,0.016380917259021313,47,1211,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00171000,171.0,call,2025-04-25,15.73,12.002334967802028,3.7276650321979723,0.48565040194725184,0.9378507038474964,-64.66304650673202,0.02028571801470423,5,3,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00172000,172.0,call,2025-04-25,10.51,11.079553534422132,-0.5695535344221323,0.4752803806938437,0.9199051822819346,-77.48070696966072,0.024651824777621015,71,1,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00173000,173.0,call,2025-04-25,9.15,10.177685627203886,-1.0276856272038852,0.4645696552130045,0.8984302975628857,-91.42744407621238,0.029407188797918923,98,29,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00174000,174.0,call,2025-04-25,8.41,9.300466174904955,-0.8904661749049545,0.4512958864781235,0.8731984856686483,-106.18984037419145,0.034446096228597456,64,14,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00175000,175.0,call,2025-04-25,8.53,8.451775966586212,0.07822403341378781,0.44312894255342145,0.8440817321629259,-121.36294100706222,0.039631640282316805,2379,1215,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00176000,176.0,call,2025-04-25,7.92,7.63552426419281,0.2844757358071899,0.4410154315339527,0.8110717206546811,-136.46674750094823,0.04480127011423146,60,2,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00177000,177.0,call,2025-04-25,5.94,6.855516102986627,-0.9155161029866266,0.4317725816200612,0.7742939658380307,-150.97106948664907,0.04977518208516399,145,21,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00178000,178.0,call,2025-04-25,5.97,6.115311889692009,-0.14531188969200937,0.42371474164672024,0.7340141454270004,-164.32696279527627,0.054366956658230735,124,157,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00179000,179.0,call,2025-04-25,5.3,5.418088168947392,-0.11808816894739227,0.4225180167821073,0.6906354977516185,-176.00207429645351,0.058395535362169175,146,46,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00180000,180.0,call,2025-04-25,4.6,4.7665088795261426,-0.1665088795261429,0.4167274042786947,0.6446869747158983,-185.51661021926006,0.06169742624340504,368,183,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00181000,181.0,call,2025-04-25,3.96,4.162615975012784,-0.20261597501278406,0.4103173484623045,0.5968027323687185,-192.47644619508625,0.06413795732181977,478,315,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00182000,182.0,call,2025-04-25,3.37,3.607746965451682,-0.23774696545168172,0.40984104238295915,0.5476943900459844,-196.60014147180738,0.06562047870513153,482,936,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00183000,183.0,call,2025-04-25,3.03,3.1024848846025037,-0.07248488460250391,0.40197460002444935,0.4981181858366708,-197.73727424249157,0.06609263442057466,1832,2415,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00184000,184.0,call,2025-04-25,2.38,2.646643630839435,-0.2666436308394351,0.3957707945017704,0.44883961522743027,-195.87648370490126,0.06554915229513393,679,1255,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00185000,185.0,call,2025-04-25,1.94,2.2392888548830143,-0.2992888548830144,0.3954337676345182,0.40059831040566934,-191.14274549281618,0.06403098640818769,915,1457,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00186000,186.0,call,2025-04-25,1.55,1.8787918769850194,-0.3287918769850193,0.38548742080604675,0.3540757904016246,-183.78455848214702,0.061621036889021506,613,1134,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00187000,187.0,call,2025-04-25,1.26,1.5629117868648876,-0.3029117868648876,0.38005168780829246,0.3098683181009302,-174.15272818946787,0.058437013747684834,3759,6260,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00187500,187.5,call,2025-04-25,1.1,1.4208605784646267,-0.32086057846462657,0.38064316157714395,0.2887905697130488,-168.6151831438025,0.05659879626517311,3004,1094,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00188000,188.0,call,2025-04-25,0.98,1.288899127860958,-0.3088991278609581,0.3779663071413359,0.2684665034208039,-162.67317252264553,0.054622263386807854,3429,1237,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00189000,189.0,call,2025-04-25,0.8,1.0536135244899327,-0.2536135244899327,0.3698996023165292,0.23024257802137726,-149.81657575267556,0.050335513299794375,1847,1285,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00190000,190.0,call,2025-04-25,0.57,0.8536473185854732,-0.2836473185854732,0.3704254645964429,0.1954455281536142,-136.0677580636767,0.0457405058844124,3145,8111,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00191000,191.0,call,2025-04-25,0.45,0.6854476837174381,-0.23544768371743813,0.3694679659018267,0.1642035941432305,-121.89734495693256,0.040996397666700574,1465,4675,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00192000,192.0,call,2025-04-25,0.31,0.5454306692897042,-0.2354306692897042,0.36615172001513113,0.13653309523826912,-107.73778782141946,0.03624962071247949,1674,4119,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00192500,192.5,call,2025-04-25,0.29,0.4848872931958539,-0.1948872931958539,0.36872777700306053,0.12401493444980483,-100.78215944075536,0.03391593993758911,1021,264,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425C00193000,193.0,call,2025-04-25,0.25,0.43008201586854966,-0.18008201586854966,0.3741069724563775,0.11235216004300763,-93.9651027644588,0.03162767193239628,8398,2945,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00173000,173.0,put,2025-04-25,0.46,0.3950278585091169,0.0649721414908831,0.42130187391610296,-0.10156970243711422,-86.2387236444783,0.029407188797918923,720,1373,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00174000,174.0,put,2025-04-25,0.53,0.5175618612648947,0.012438138735105353,0.4172595245578051,-0.12680151433135162,-100.97112733880573,0.034446096228597456,681,284,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00175000,175.0,put,2025-04-25,0.73,0.6686251080008887,0.06137489199911128,0.4093082176523908,-0.15591826783707408,-116.11423536802485,0.039631640282316805,9379,2556,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00176000,176.0,put,2025-04-25,0.83,0.8521268606621817,-0.022126860662181724,0.40741359195770505,-0.18892827934531886,-131.1880492582592,0.04480127011423146,1019,864,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00177000,177.0,put,2025-04-25,1.02,1.0718721545107925,-0.05187215451079252,0.40537150530707905,-0.22570603416196933,-145.66237864030842,0.04977518208516399,876,697,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00178000,178.0,put,2025-04-25,1.34,1.3314213962708905,0.008578603729109568,0.39823782070541147,-0.2659858545729996,-158.98827934528398,0.054366956658230735,1244,1214,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00179000,179.0,put,2025-04-25,1.65,1.6339511305810035,0.016048869418996414,0.3964435875493674,-0.3093645022483815,-170.6333982428096,0.058395535362169175,1074,2017,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00180000,180.0,put,2025-04-25,1.99,1.9821252962144769,0.00787470378552313,0.39390457834827897,-0.3553130252841017,-180.1179415619645,0.06169742624340504,13446,4221,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00181000,181.0,put,2025-04-25,2.35,2.377985846755834,-0.027985846755834043,0.3869761384512443,-0.40319726763128155,-187.04778493413903,0.06413795732181977,926,2592,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00182000,182.0,put,2025-04-25,2.81,2.8228702922495046,-0.012870292249504534,0.3879216290566458,-0.45230560995401553,-191.14148760720852,0.06562047870513153,1239,1280,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00183000,183.0,put,2025-04-25,3.31,3.3173616664550423,-0.007361666455042215,0.3793341828684168,-0.5018818141633292,-192.24862777424107,0.06609263442057466,5685,1486,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00184000,184.0,put,2025-04-25,3.64,3.861273867746732,-0.22127386774673186,0.375194159585591,-0.5511603847725697,-190.3578446329991,0.06554915229513393,2057,1575,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00185000,185.0,put,2025-04-25,4.46,4.453672546845027,0.006327453154972851,0.37462583726868687,-0.5994016895943306,-185.59411381726238,0.06403098640818769,15075,2830,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00186000,186.0,put,2025-04-25,4.95,5.092929024001762,-0.142929024001762,0.35965981607378084,-0.6459242095983754,-178.2059342029416,0.061621036889021506,1295,281,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00187000,187.0,put,2025-04-25,5.83,5.776802388936389,0.053197611063611205,0.3549771743763068,-0.6901316818990698,-168.5441113066108,0.058437013747684834,3315,94,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00187500,187.5,put,2025-04-25,6.34,6.1346279080634645,0.20537209193653538,0.35458472987865886,-0.7112094302869512,-162.99156995911963,0.05659879626517311,354,17,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00188000,188.0,put,2025-04-25,6.12,6.502543184987189,-0.3825431849871892,0.34578786668462536,-0.7315334965791961,-157.0345630361368,0.054622263386807854,755,178,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00189000,189.0,put,2025-04-25,7.27,7.26701103667088,0.002988963329119798,0.3386160385141167,-0.7697574219786227,-144.1479736625152,0.050335513299794375,4373,13,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00190000,190.0,put,2025-04-25,8.21,8.066798285821193,0.143201714178808,0.3321657498184087,-0.8045544718463857,-130.3691633698647,0.0457405058844124,5967,111,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00191000,191.0,put,2025-04-25,8.84,8.898352106007849,-0.0583521060078489,0.3227705039167792,-0.8357964058567695,-116.16875765946892,0.040996397666700574,338,39,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00192000,192.0,put,2025-04-25,9.85,9.758088546634895,0.09191145336510509,0.31472021712972675,-0.8634669047617309,-101.97920792030419,0.03624962071247949,6025,32,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00192500,192.5,put,2025-04-25,10.56,10.197421898068399,0.3625781019316019,0.30618096016301344,-0.8759850655501952,-95.00858323781426,0.03391593993758911,88,24,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00193000,193.0,put,2025-04-25,10.64,10.64249334826846,-0.002493348268458817,0.301982595581462,-0.8876478399569924,-88.17653025969189,0.03162767193239628,293,33,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250425P00194000,194.0,put,2025-04-25,11.73,11.54820598059689,0.18179401940311024,0.2700462335451915,-0.9085022484663838,-75.06839868321914,0.027235048720207655,96,10,4,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00170000,170.0,call,2025-04-28,14.85,13.478144597064784,1.371855402935216,0.41678908566982314,0.885046314993569,-71.5507653575929,0.04546418361975337,12,2,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00178000,178.0,call,2025-04-28,8.48,7.29679044635013,1.1832095536498706,0.3679599378350932,0.6777649583899293,-127.5208310566977,0.08402969978710982,14,5,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00180000,180.0,call,2025-04-28,5.23,6.054827770276276,-0.8248277702762756,0.3594469242416207,0.6109762672770923,-135.75282634850458,0.08982993278626716,23,46,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00181000,181.0,call,2025-04-28,4.31,5.485638067389374,-1.1756380673893743,0.3555865132679318,0.5764479158552194,-138.41262182856528,0.09174869745019924,13,41,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00182000,182.0,call,2025-04-28,3.85,4.951534666137178,-1.1015346661371779,0.3547427556551927,0.5415166676585009,-140.03020611039375,0.09296354529661896,16,223,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00183000,183.0,call,2025-04-28,3.33,4.452592830575583,-1.1225928305755826,0.3492768380112346,0.5064551918171284,-140.58261104590372,0.0934579035236426,47,363,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00184000,184.0,call,2025-04-28,2.85,3.988614897981577,-1.1386148979815771,0.34260862523760494,0.471534733419738,-140.0718231582541,0.09323210654069604,48,316,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00185000,185.0,call,2025-04-28,2.5,3.559139239367383,-1.0591392393673829,0.34091012278365984,0.4370189246920455,-138.524060491051,0.09230292918367038,315,558,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00186000,186.0,call,2025-04-28,1.99,3.1634549337531013,-1.1734549337531013,0.33632206358159167,0.40315804906940944,-135.98816138959444,0.09070251667378694,259,451,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00187000,187.0,call,2025-04-28,1.62,2.800621459604997,-1.180621459604997,0.3288831412478141,0.3701839519518131,-132.53320154338346,0.0884767894024263,290,565,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00188000,188.0,call,2025-04-28,1.35,2.4694925588523304,-1.1194925588523303,0.32705266406816175,0.3383057517928866,-128.2454886281947,0.08568342313481639,183,447,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00189000,189.0,call,2025-04-28,1.12,2.1687433281686097,-1.0487433281686096,0.3233898061134499,0.3077064598958049,-123.2251057596203,0.08238952021154657,135,196,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00190000,190.0,call,2025-04-28,0.86,1.8968995402382234,-1.0368995402382235,0.31735981545378134,0.27854056992110854,-117.5821851896933,0.07866909442591373,538,3394,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00191000,191.0,call,2025-04-28,0.7,1.6523681930673249,-0.9523681930673249,0.31710727146887413,0.2509326315677032,-111.43309261422834,0.07460049170700074,434,342,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00192000,192.0,call,2025-04-28,0.52,1.4334683240013817,-0.9134683240013817,0.31490046087596835,0.22497677974709146,-104.89669124879885,0.07026386130453212,1080,82,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00193000,193.0,call,2025-04-28,0.42,1.2384612009018738,-0.8184612009018739,0.31247449698036,0.2007371529295442,-98.09083520974102,0.06573877901878401,80,16,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00194000,194.0,call,2025-04-28,0.32,1.0655791083949815,-0.7455791083949814,0.31536858644654564,0.178249103722793,-91.12921583126,0.06110210658313801,89,347,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00195000,195.0,call,2025-04-28,0.25,0.913052073917779,-0.663052073917779,0.31921191008943206,0.15752108206076793,-84.11865467341734,0.056426151151695046,399,169,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00197000,197.0,call,2025-04-28,0.15,0.6621139571829637,-0.5121139571829637,0.32165913467632773,0.1212593362774369,-70.33099583765419,0.0472142247189527,18,10,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428C00198000,198.0,call,2025-04-28,0.13,0.5603540310852395,-0.4303540310852395,0.3282818000545043,0.10563164522307755,-63.71611187274962,0.042788438883163075,49,1,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00170000,170.0,put,2025-04-28,0.38,0.6543241558605501,-0.27432415586055015,0.377996589196374,-0.11495368500643105,-66.45327980603409,0.04546418361975337,79,274,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00171000,171.0,put,2025-04-28,0.44,0.7919374331622677,-0.3519374331622677,0.3738172315838769,-0.13429298457687378,-74.05142179464242,0.050686761582762106,61,230,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00172000,172.0,put,2025-04-28,0.7,0.9512802838974501,-0.25128028389745016,0.3731454047311419,-0.15562520972374277,-81.73950020715205,0.05597811799668391,85,41,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00173000,173.0,put,2025-04-28,0.65,1.1343399922313822,-0.48433999223138213,0.3665742334529629,-0.1789374274137206,-89.38814712540784,0.061250594929199285,46,59,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00174000,174.0,put,2025-04-28,0.81,1.3430485380643162,-0.5330485380643162,0.3605087731544572,-0.20418104719728192,-96.85974986873289,0.06641081482897013,67,623,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00175000,175.0,put,2025-04-28,1.03,1.5792455412472393,-0.5492455412472392,0.3590785705194877,-0.23127094995422293,-104.01274402616446,0.0713625851825735,33,314,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00176000,176.0,put,2025-04-28,1.16,1.844641770281882,-0.6846417702818821,0.35898679339289796,-0.2600858296538068,-110.7062626077695,0.07601004896883279,61,81,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00177000,177.0,put,2025-04-28,1.56,2.140784477290694,-0.580784477290694,0.35238872510104935,-0.29046977320936895,-116.80491573518984,0.0802609281928561,152,302,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00178000,178.0,put,2025-04-28,1.88,2.4690257722969378,-0.5890257722969379,0.34930693973744775,-0.32223504161007066,-122.18346383212437,0.08402969978710982,157,245,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00179000,179.0,put,2025-04-28,2.65,2.830495140020318,-0.18049514002031808,0.35136577282888687,-0.35516595535275003,-126.73115149808746,0.0872405458021165,349,70,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00180000,180.0,put,2025-04-28,3.1,3.226077038010814,-0.12607703801081405,0.34420811377524513,-0.3890237327229077,-130.35548870567763,0.08982993278626716,305,267,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00181000,181.0,put,2025-04-28,2.74,3.656394306017802,-0.9163943060178017,0.33997392202626764,-0.4235520841447806,-132.9852989766115,0.09174869745019924,217,542,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00182000,182.0,put,2025-04-28,3.23,4.121797875659482,-0.8917978756594818,0.33970626103969426,-0.45848333234149913,-134.57289804931315,0.09296354529661896,219,429,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00183000,183.0,put,2025-04-28,3.62,4.622363010991791,-1.0023630109917905,0.3331248707097041,-0.4935448081828716,-135.09531777569632,0.0934579035236426,32,124,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00184000,184.0,put,2025-04-28,4.62,5.157892049291675,-0.537892049291675,0.3270575473555771,-0.5284652665802619,-134.55454467891988,0.09323210654069604,286,278,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00185000,185.0,put,2025-04-28,5.73,5.727923361571342,0.0020766384286581285,0.32587333397993595,-0.5629810753079545,-132.97679680258994,0.09230292918367038,350,83,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00186000,186.0,put,2025-04-28,5.71,6.331746026850965,-0.6217460268509649,0.318885386475801,-0.5968419509305906,-130.41091249200656,0.09070251667378694,305,68,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00187000,187.0,put,2025-04-28,7.05,6.968419523596722,0.08158047640327748,0.3109377490712963,-0.6298160480481869,-126.92596743666877,0.0884767894024263,257,10,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00188000,188.0,put,2025-04-28,6.74,7.636797593737924,-0.896797593737924,0.31005406961318344,-0.6616942482071134,-122.60826931235322,0.08568342313481639,49,42,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00189000,189.0,put,2025-04-28,7.8,8.335555333948093,-0.5355553339480936,0.3015072978908127,-0.6922935401041951,-117.557901234652,0.08238952021154657,37,5,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00190000,190.0,put,2025-04-28,8.93,9.063218516911576,-0.13321851691157605,0.29601345735250384,-0.7214594300788915,-111.88499545559819,0.07866909442591373,14,10,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00192000,192.0,put,2025-04-28,10.2,10.598801242462486,-0.39880124246248627,0.2833583592239116,-0.7750232202529086,-99.13953109645009,0.07026386130453212,40,1,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00193000,193.0,put,2025-04-28,10.95,11.403301090256889,-0.4533010902568897,0.28297479651193863,-0.7992628470704558,-92.30368984826545,0.06573877901878401,27,1,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00194000,194.0,put,2025-04-28,12.53,12.229925968643869,0.30007403135613053,0.2739663346897115,-0.821750896277207,-85.31208526065761,0.06110210658313801,5,20,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250428P00195000,195.0,put,2025-04-28,8.42,13.076905905060556,-4.656905905060556,0.25405386504071953,-0.842478917939232,-78.27153889368813,0.056426151151695046,40,40,7,0-7,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00171000,171.0,call,2025-04-29,15.74,12.833691387404713,2.9063086125952875,0.4134941187032703,0.8485608883228996,-79.390436488436,0.0593812269849298,6,5,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00177000,177.0,call,2025-04-29,10.89,8.293046848553544,2.5969531514464563,0.3774750560247837,0.6974525114602426,-115.31563802002967,0.08832538465845483,21,20,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00178000,178.0,call,2025-04-29,6.52,7.635131755920369,-1.1151317559203697,0.37653052281785854,0.6675834558010159,-119.71290191493915,0.09191502806975647,7,1,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00179000,179.0,call,2025-04-29,5.85,7.008372855969554,-1.1583728559695547,0.37379469282620037,0.6367864568786527,-123.42142423185642,0.09496501674212308,10,2,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00180000,180.0,call,2025-04-29,5.26,6.413444843649302,-1.1534448436493019,0.3663099030388102,0.6052572596646969,-126.37802565043688,0.09742457843909624,21,32,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00181000,181.0,call,2025-04-29,4.38,5.850810070511926,-1.4708100705119262,0.36262685391605365,0.5732029894753357,-128.53466882217336,0.0992548555212959,36,3,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00182000,182.0,call,2025-04-29,4.19,5.3207127136960395,-1.130712713696039,0.36270099773554865,0.5408378733189162,-129.85965267577072,0.10042986738606523,12,66,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00185000,185.0,call,2025-04-29,2.62,3.924817012516627,-1.3048170125166267,0.347237046989514,0.4440342050254684,-128.78173144706992,0.09996421340886855,13,205,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00186000,186.0,call,2025-04-29,2.36,3.5229920783360456,-1.1629920783360457,0.3458259005318412,0.4125576337575041,-126.79960007698442,0.09852431256833245,206,260,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00187000,187.0,call,2025-04-29,2.0,3.1517553425501035,-1.1517553425501035,0.33722244040573873,0.381797831821166,-124.07446555435122,0.09649472535087168,270,186,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00188000,188.0,call,2025-04-29,1.5,2.810158354625898,-1.310158354625898,0.33336653687327017,0.351924972244195,-120.66663298523409,0.09392235991525687,48,82,8,8-30,,,,,,0.0,,False,False,4
IWM,O:IWM250429C00190000,190.0,call,2025-04-29,1.03,2.2113787965835456,-1.1813787965835456,0.32506103773284967,0.29542581530279677,-112.0917655245054,0.08737500342805983,53,129,8,8-30,,,,,,0.0,,False,False,4
