ticker,contractSymbol,strike,type,expiration,lastPrice,theoretical_price,mispricing,impliedVolatility,delta,theta,vega,openInterest,volume,daysToExpiry,expiryBucket,RSI,UpperBB,LowerBB,Close,EMA_Signal,MACD_Hist,bb_norm,rsi_norm,trend_pass,missing_signal,score
MARA,O:MARA250425P00014500,14.5,put,2025-04-25,0.48,,,0.9513363923240052,-0.4479277502818143,-43.102109680642464,0.00427621448651275,1726,1234,2,0-7,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250425P00015000,15.0,put,2025-04-25,0.82,,,1.0793566392801177,-0.6109191095444163,-41.69540056468611,0.004145210650325056,1296,245,2,0-7,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250425P00015500,15.5,put,2025-04-25,1.07,,,1.0634484743132993,-0.7520005133753245,-34.286404041579864,0.003420860237640016,392,171,2,0-7,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250425P00016000,16.0,put,2025-04-25,1.47,,,1.0804088118229074,-0.8570615493258048,-24.29757414645569,0.002440411103602224,881,9,2,0-7,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250425P00017000,17.0,put,2025-04-25,3.27,,,1.8372541842893966,-0.9644680810219207,-8.071486429286107,0.0008457747428850703,161,24,2,0-7,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250425P00017500,17.5,put,2025-04-25,4.05,,,2.1041138907968313,-0.9845312269070574,-3.739520575569368,0.000420388063756417,21,3,2,0-7,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00009000,9.0,call,2025-05-02,4.85,,,2.018931875277197,0.9979418636827374,-0.6047437905516797,0.00014923619874427827,145,8,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00009500,9.5,call,2025-05-02,4.05,,,1.705463737602971,0.9947498578523079,-1.061891060044414,0.00034634501852976016,151,2,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00011000,11.0,call,2025-05-02,3.75,,,1.3551231461240276,0.9570811774789924,-5.018931655941479,0.0020923721657745463,371,7,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00011500,11.5,call,2025-05-02,3.0,,,1.257405492181588,0.9282301581312165,-7.375593090802428,0.0031389114032402223,369,5,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00012000,12.0,call,2025-05-02,2.65,,,1.0154014484516731,0.8884929761530127,-10.107606998173464,0.004354626541162458,1438,198,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00012500,12.5,call,2025-05-02,2.25,,,0.9795764797585903,0.8375255421976927,-12.982135298362998,0.005636213948130647,4396,56,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00013000,13.0,call,2025-05-02,1.72,,,1.0683487620335457,0.7761671565558367,-15.716227081773056,0.006857866565638483,1713,225,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00013500,13.5,call,2025-05-02,1.38,,,0.9059277938349322,0.7063592137314245,-18.032682679937803,0.00789610214628365,3679,1837,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00014000,14.0,call,2025-05-02,1.06,,,1.000709515473394,0.630856412758408,-19.71124771100254,0.008652559531729359,5728,998,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00014500,14.5,call,2025-05-02,0.84,,,0.9748226335718918,0.5528195220095253,-20.622116360522085,0.009068961278100415,3256,774,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00015000,15.0,call,2025-05-02,0.61,,,0.9623627248637042,0.4753929129509102,-20.736426658963886,0.009131860001336487,6497,2218,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00015500,15.5,call,2025-05-02,0.45,,,0.9771457771395533,0.4013518294036177,-20.115905166045945,0.008868109720212115,5604,581,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00016000,16.0,call,2025-05-02,0.34,,,0.9699859359241674,0.332868587028574,-18.88859769955021,0.008334133540711578,8304,793,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00016500,16.5,call,2025-05-02,0.29,,,0.9839241343490424,0.2714092699247548,-17.21905249935822,0.007602701588184063,983,45,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00017000,17.0,call,2025-05-02,0.19,,,0.9706589455452461,0.21774372968093025,-15.280113569901255,0.00675040189834349,1905,639,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00017500,17.5,call,2025-05-02,0.14,,,1.001483221912659,0.17203600242251849,-13.230914639748258,0.005847849678625417,381,55,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00018000,18.0,call,2025-05-02,0.13,,,1.009942375123333,0.1339786674610483,-11.202923728721007,0.004953463764373818,6312,161,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502C00018500,18.5,call,2025-05-02,0.1,,,1.0288500106653167,0.10293946284037714,-9.29373050650578,0.004110679680507077,524,21,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00012000,12.0,put,2025-05-02,0.13,,,1.0106512764609294,-0.11150702384698724,-9.747873201072581,0.004354626541162458,6319,153,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00012500,12.5,put,2025-05-02,0.18,,,0.977269746573027,-0.1624744578023073,-12.60741259304958,0.005636213948130647,2773,108,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00013000,13.0,put,2025-05-02,0.28,,,0.9746619534377489,-0.22383284344416332,-15.3265154682471,0.006857866565638483,1696,845,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00013500,13.5,put,2025-05-02,0.42,,,0.9183279302920017,-0.2936407862685755,-17.62798215819931,0.00789610214628365,1778,290,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00014000,14.0,put,2025-05-02,0.61,,,0.8617687325705423,-0.369143587241592,-19.291558281051508,0.008652559531729359,980,884,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00014500,14.5,put,2025-05-02,0.82,,,0.9260563802398704,-0.44718047799047467,-20.18743802235852,0.009068961278100415,421,210,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00015000,15.0,put,2025-05-02,1.09,,,0.8718319426159057,-0.5246070870490898,-20.286759412587784,0.009131860001336487,811,199,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00015500,15.5,put,2025-05-02,1.36,,,0.8452811510411983,-0.5986481705963823,-19.651249011457306,0.008868109720212115,547,24,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00016000,16.0,put,2025-05-02,1.74,,,0.9054501537742425,-0.667131412971426,-18.408952636749035,0.008334133540711578,247,178,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00016500,16.5,put,2025-05-02,2.21,,,1.044461846938561,-0.7285907300752452,-16.724418528344508,0.007602701588184063,116,2,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00017000,17.0,put,2025-05-02,2.84,,,0.8109948885422119,-0.7822562703190697,-14.770490690675006,0.00675040189834349,138,2,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00017500,17.5,put,2025-05-02,3.6,,,0.8440095842960234,-0.8279639975774815,-12.70630285230947,0.005847849678625417,139,28,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00018000,18.0,put,2025-05-02,3.75,,,1.0738941504273392,-0.8660213325389516,-10.663323033069684,0.004953463764373818,100,8,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00019000,19.0,put,2025-05-02,4.65,,,1.2587444311844116,-0.9219026111117452,-6.997400714005233,0.003347894251815822,31,1,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00020000,20.0,put,2025-05-02,6.45,,,1.2170073030653406,-0.9565773141206144,-4.172209712396421,0.002112190126090773,10,1,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250502P00022000,22.0,put,2025-05-02,9.35,,,1.4958193314451596,-0.9880618774076554,-0.9504434243113322,0.0007131056106833009,9,1,9,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00008500,8.5,call,2025-05-09,4.64,,,1.8088019048087667,0.9928790187367862,-1.0171968523179293,0.0006049592762964892,60,4,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00010000,10.0,call,2025-05-09,4.61,,,1.2805580379213046,0.9600933207246449,-3.6101127710363095,0.0026300609463069413,39,10,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00010500,10.5,call,2025-05-09,4.2,,,1.3064347049411331,0.9384415826159527,-4.989744887374287,0.0037163740832132264,79,1,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00011000,11.0,call,2025-05-09,3.8,,,1.0084256443411497,0.9101440719226528,-6.564783157712371,0.004959740927248271,428,1,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00011500,11.5,call,2025-05-09,2.99,,,1.066879761327685,0.875002862797321,-8.251994949485466,0.006294575948853607,285,3,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00012000,12.0,call,2025-05-09,2.9,,,1.024929889687153,0.8332844371845005,-9.95089100724834,0.007641494459331966,1487,4,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00012500,12.5,call,2025-05-09,2.56,,,1.097673581339581,0.7856929929427002,-11.557210863663236,0.008917967861261093,993,24,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00013000,13.0,call,2025-05-09,2.1,,,0.8309606174342424,0.7332906239868905,-12.975719412943747,0.01004845484549652,1786,54,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00013500,13.5,call,2025-05-09,1.71,,,1.0034608167378463,0.6773840396247873,-14.130159019386877,0.010972299352060937,1088,91,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00014000,14.0,call,2025-05-09,1.42,,,0.9202660191005705,0.6193992006388447,-14.969235160563725,0.011648501612085412,2245,458,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00014500,14.5,call,2025-05-09,1.1,,,0.8774615595613522,0.5607624237929238,-15.468508388018018,0.012057255067406056,508,284,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00015000,15.0,call,2025-05-09,0.91,,,0.8863226418517299,0.5028011275936235,-15.628802275960108,0.012198725734369394,6502,1225,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00015500,15.5,call,2025-05-09,0.74,,,0.9596553316739053,0.4466713293272896,-15.472140048024864,0.012089870973990152,448,148,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00016000,16.0,call,2025-05-09,0.64,,,0.9588621327145765,0.3933136022266975,-15.036321763376453,0.011760174887627988,2055,947,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00016500,16.5,call,2025-05-09,0.47,,,0.9768132488250223,0.34343518337815265,-14.36913499129422,0.011247085075668508,492,40,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00017000,17.0,call,2025-05-09,0.39,,,0.9863793918429248,0.29751347870752287,-13.522953262420394,0.010591747949247186,572,307,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00017500,17.5,call,2025-05-09,0.32,,,0.9620714949293869,0.25581517726437253,-12.550202353471757,0.009835423635179932,79,7,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00018000,18.0,call,2025-05-09,0.29,,,0.9440087347397952,0.21842522084451188,-11.499922662455004,0.009016762697981502,512,178,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00018500,18.5,call,2025-05-09,0.21,,,0.9549520004456422,0.18528059243494838,-10.415457830162644,0.008169970244440083,24,1,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00019000,19.0,call,2025-05-09,0.19,,,0.9907968373833856,0.15620494640681537,-9.33316518147659,0.007323776350260568,149,11,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00019500,19.5,call,2025-05-09,0.15,,,1.00988714794471,0.13094124536597407,-8.281968147317508,0.006501071811524768,119,34,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509C00020000,20.0,call,2025-05-09,0.09,,,1.0440424892441544,0.10918062314552307,-7.283542821774417,0.0057190457474553735,1325,134,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00011500,11.5,put,2025-05-09,0.17,,,1.0206092484419005,-0.12499713720267908,-7.9074483499239445,0.006294575948853607,607,91,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00012000,12.0,put,2025-05-09,0.26,,,0.9946950944186534,-0.16671556281549943,-9.591364120749361,0.007641494459331966,563,129,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00012500,12.5,put,2025-05-09,0.37,,,0.9698365098538219,-0.21430700705729977,-11.1827036902268,0.008917967861261093,1026,187,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00013000,13.0,put,2025-05-09,0.5,,,0.9607683747418734,-0.2667093760131095,-12.586231952569852,0.01004845484549652,505,280,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00013500,13.5,put,2025-05-09,0.75,,,0.9142914753153434,-0.3226159603752127,-13.725691272075526,0.010972299352060937,832,12,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00014000,14.0,put,2025-05-09,0.8,,,0.8998372488949941,-0.3806007993611553,-14.549787126314918,0.011648501612085412,707,546,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00014500,14.5,put,2025-05-09,1.12,,,0.8999234492690529,-0.43923757620707615,-15.034080066831752,0.012057255067406056,149,54,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00015000,15.0,put,2025-05-09,1.31,,,0.9629107065013519,-0.49719887240637645,-15.179393667836385,0.012198725734369394,127,9,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00015500,15.5,put,2025-05-09,1.63,,,0.9636978987312117,-0.5533286706727104,-15.007751152963683,0.012089870973990152,171,3,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00016000,16.0,put,2025-05-09,1.95,,,0.982905926428241,-0.6066863977733026,-14.556952581377814,0.011760174887627988,76,160,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00016500,16.5,put,2025-05-09,2.35,,,1.027419191860492,-0.6565648166218474,-13.874785522358124,0.011247085075668508,66,3,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00017000,17.0,put,2025-05-09,3.95,,,0.8881380994670052,-0.7024865212924771,-13.013623506546839,0.010591747949247186,40,3,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00017500,17.5,put,2025-05-09,4.24,,,0.8653769990404796,-0.7441848227356275,-12.025892310660746,0.009835423635179932,25,8,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00018000,18.0,put,2025-05-09,3.75,,,0.8490455705192899,-0.7815747791554881,-10.960632332706536,0.009016762697981502,16,23,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00018500,18.5,put,2025-05-09,5.95,,,0.9609565811041809,-0.8147194075650517,-9.86118721347672,0.008169970244440083,28,3,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250509P00019000,19.0,put,2025-05-09,4.75,,,0.8650784644898485,-0.8437950535931846,-8.763914277853207,0.007323776350260568,15,10,16,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00010000,10.0,call,2025-05-16,4.81,,,1.3166060352513869,0.933907608596259,-4.413888984133204,0.004709023268006446,839,31,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00011000,11.0,call,2025-05-16,3.72,,,1.1457576495027089,0.877681018413284,-6.8141682407019,0.007433338561006587,868,72,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00012000,12.0,call,2025-05-16,2.83,,,1.0239795231537894,0.8026672474441536,-9.224394484645053,0.010181265082067556,3309,181,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00012500,12.5,call,2025-05-16,2.34,,,1.0317824442929726,0.7594941023689339,-10.298350480839995,0.011410393555344516,130,4,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00013000,13.0,call,2025-05-16,2.2,,,0.8774545047648409,0.7135931144505964,-11.226349679545175,0.012476043868260152,43792,386,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00013500,13.5,call,2025-05-16,1.94,,,0.8500597779406192,0.6658424989979994,-11.978072963991478,0.013343363902226887,679,24,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00014000,14.0,call,2025-05-16,1.59,,,0.925267095269135,0.617124621429426,-12.535244659939679,0.013991156843310468,6036,1810,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00014500,14.5,call,2025-05-16,1.37,,,0.9144559086646586,0.5682790029686998,-12.89116481099813,0.014411375677535728,1105,716,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00015000,15.0,call,2025-05-16,1.13,,,0.9238369074249078,0.5200667433984606,-13.049360697990558,0.014607612385886455,10886,1026,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
MARA,O:MARA250516C00015500,15.5,call,2025-05-16,0.96,,,0.8956598349958582,0.473146713778234,-13.021701937912106,0.014592972367086093,1328,17,23,8-30,61.79168461989625,14.477497920177578,10.322002163745763,14.604999542236328,,,1.0306826500451611,0.6179168461989625,True,False,4
