ticker,contractSymbol,strike,type,expiration,lastPrice,theoretical_price,mispricing,impliedVolatility,delta,theta,vega,openInterest,volume,daysToExpiry,expiryBucket,RSI,UpperBB,LowerBB,Close,EMA_Signal,MACD_Hist,bb_norm,rsi_norm,trend_pass,missing_signal,nearFib,score
MARA,O:MARA250530C00017000,17.0,call,2025-05-30,0.43,0.3823611118977128,0.04763888810228717,0.765760112224251,0.34700643092299854,-13.190359387595128,0.009386910215815548,7715,16524,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530C00017500,17.5,call,2025-05-30,0.33,0.25101415802551497,0.07898584197448505,0.8064422248073018,0.2536593047069482,-11.419005344448133,0.008140951572483337,6732,4772,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530C00018000,18.0,call,2025-05-30,0.26,0.15899689173263543,0.10100310826736458,0.8459954086842245,0.17747602503292265,-9.261707394987976,0.0066118718378146415,5244,6990,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530C00018500,18.5,call,2025-05-30,0.2,0.09726652207687425,0.10273347792312576,0.8914358208292212,0.11902886177947941,-7.075609837798257,0.005056499951350011,709,2253,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00014500,14.5,put,2025-05-30,0.22,0.12886507013056425,0.09113492986943575,0.8329424605282987,-0.1387410822628402,-7.737180707509308,0.005623834497557045,6165,449,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00015000,15.0,put,2025-05-30,0.39,0.23233533261158845,0.15766466738841156,0.8411780081223798,-0.22044661510321356,-10.34970263473302,0.007536257375519293,1511,1067,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00015500,15.5,put,2025-05-30,0.58,0.3851066072913252,0.19489339270867478,0.8656364019515117,-0.32070851901878206,-12.4673875732304,0.009099842429825014,1509,1281,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00016000,16.0,put,2025-05-30,0.85,0.5935614120085253,0.2564385879914747,0.9101479781829416,-0.43233428469088026,-13.651121021492852,0.00999594996619825,1510,1649,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00016500,16.5,put,2025-05-30,1.03,0.8594331780721909,0.17056682192780914,0.9374474705842075,-0.5460796780782743,-13.69690534824332,0.010074459336628766,566,6539,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00017000,17.0,put,2025-05-30,1.52,1.179790419439371,0.3402095805606291,1.0014613123209388,-0.6529935690770015,-12.680736508368879,0.009386910215815548,182,6208,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00017500,17.5,put,2025-05-30,1.82,1.5480737393184008,0.2719262606815993,1.0429905648434625,-0.7463406952930518,-10.894393557009346,0.008140951572483337,455,1663,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00018000,18.0,put,2025-05-30,2.21,1.9556867467767454,0.2543132532232546,1.1170094339783492,-0.8225239749670774,-8.722106699336653,0.0066118718378146415,866,523,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00018500,18.5,put,2025-05-30,2.58,2.3935866508722103,0.18641334912778973,1.2058060189570332,-0.8809711382205205,-6.521020233934396,0.005056499951350011,133,154,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00019000,19.0,put,2025-05-30,3.22,2.8534882998861466,0.3665117001138536,1.2667947084052367,-0.9233379432239394,-4.54669871008925,0.003659300268355276,727,594,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00019500,19.5,put,2025-05-30,3.4,3.328539244180906,0.07146075581909406,1.3057081854822015,-0.9524885908977423,-2.9324637696728115,0.002517148342786528,423,421,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250530P00020000,20.0,put,2025-05-30,3.2,3.8135198082579986,-0.6135198082579985,1.3770664901380654,-0.9716067066108957,-1.7080991460613761,0.0016524960809626622,298,42,9,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00013500,13.5,call,2025-06-06,2.7,2.8088792078099694,-0.10887920780996918,0.5179178911179958,0.9112238314717649,-4.613830378525518,0.005448767357587915,339,14,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00014000,14.0,call,2025-06-06,2.2,2.3800952478021458,-0.18009524780214559,0.5228653500667039,0.8631643919843163,-6.149160233346752,0.007428022956364465,861,6409,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00014500,14.5,call,2025-06-06,1.73,1.9828020023602626,-0.2528020023602626,0.5477737851370483,0.8023006710840076,-7.690303799569989,0.009423894927523987,328,65,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00015000,15.0,call,2025-06-06,1.5,1.6227054098793978,-0.12270540987939782,0.6546100641013641,0.7301898774465062,-9.056293596888342,0.011203923037498358,2115,1736,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00015500,15.5,call,2025-06-06,1.37,1.3039094388197245,0.06609056118027556,0.6933128644299352,0.6497560363298185,-10.084780169901052,0.012558574050204994,997,718,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00016000,16.0,call,2025-06-06,1.01,1.0284688975912282,-0.01846889759122816,0.7263585279544299,0.5648190477988131,-10.665234550171125,0.01334402989943131,2489,1451,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00016500,16.5,call,2025-06-06,0.85,0.796278662415653,0.05372133758434694,0.739345866454239,0.47948389366838984,-10.75649811166589,0.013505034138157018,1759,2485,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00017000,17.0,call,2025-06-06,0.65,0.605277019795504,0.044722980204496054,0.7544336395794704,0.3975520984100713,-10.386217490148685,0.013074542226521664,3562,4157,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00017500,17.5,call,2025-06-06,0.55,0.4518747022768288,0.09812529772317125,0.7865631531955221,0.32207976826906215,-9.6357466001899,0.012154681386427762,646,543,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00018000,18.0,call,2025-06-06,0.46,0.33149323377537643,0.1285067662246236,0.8179839351355673,0.25514155523950166,-8.617404080535142,0.010887798472708383,1321,1630,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00018500,18.5,call,2025-06-06,0.4,0.23910353981841803,0.160896460181582,0.853602784062559,0.19779641768313438,-7.45119100105358,0.009426691277200182,298,319,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00019000,19.0,call,2025-06-06,0.33,0.1696855985696497,0.1603144014303503,0.8743365801095494,0.15020772011443212,-6.246132969836642,0.007910661905654502,837,437,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606C00019500,19.5,call,2025-06-06,0.32,0.11856727827921842,0.20143272172078158,0.9147605388711456,0.11185253893755492,-5.088675681686457,0.006450541273081073,439,255,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00014000,14.0,put,2025-06-06,0.33,0.17169638942910215,0.15830361057089787,0.844260286292011,-0.13683560801568373,-5.729712199097944,0.007428022956364465,679,170,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00014500,14.5,put,2025-06-06,0.43,0.27374604190246954,0.15625395809753045,0.8355828064763886,-0.1976993289159924,-7.255875478383723,0.009423894927523987,1250,416,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00015000,15.0,put,2025-06-06,0.63,0.41299234733685175,0.21700765266314825,0.8538845280574359,-0.2698101225534938,-8.606884988764618,0.011203923037498358,1142,677,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00015500,15.5,put,2025-06-06,0.87,0.5935392741924277,0.2764607258075723,0.8570039862037689,-0.3502439636701815,-9.620391274839871,0.012558574050204994,609,261,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00016000,16.0,put,2025-06-06,1.02,0.817441630879177,0.20255836912082303,0.8838190827282706,-0.4351809522011869,-10.185865368172486,0.01334402989943131,1090,433,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00016500,16.5,put,2025-06-06,1.38,1.0845942936188528,0.29540570638114705,0.9611509274291727,-0.5205161063316102,-10.262148642729793,0.013505034138157018,637,315,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00017000,17.0,put,2025-06-06,1.87,1.3929355489139539,0.4770644510860462,0.9913977536210715,-0.6024479015899287,-9.876887734275131,0.013074542226521664,103,201,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00017500,17.5,put,2025-06-06,1.98,1.7388761293105262,0.24112387068947383,0.9786906659034146,-0.6779202317309379,-9.11143655737889,0.012154681386427762,19,77,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00018000,18.0,put,2025-06-06,2.5,2.1178375587243217,0.38216244127567833,0.8290967049864879,-0.7448584447604983,-8.078113750786674,0.010887798472708383,75,77,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00018500,18.5,put,2025-06-06,2.94,2.5247907626826116,0.41520923731738835,1.0518905882950809,-0.8022035823168656,-6.896920384367654,0.009426691277200182,76,135,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00019000,19.0,put,2025-06-06,3.26,2.9547157193490907,0.30528428065090907,1.2494086839365588,-0.8497922798855679,-5.67688206621326,0.007910661905654502,16,7,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00019500,19.5,put,2025-06-06,4.8,3.4029402969739078,1.397059703026092,1.1430441381575356,-0.8881474610624451,-4.504444491125616,0.006450541273081073,8,26,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00020000,20.0,put,2025-06-06,4.25,3.8653497894793087,0.38465021052069126,1.1699094851625382,-0.918241402180973,-3.4389330843161,0.005122736326388554,57,5,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250606P00021000,21.0,put,2025-06-06,5.2,4.81953431643705,0.3804656835629503,1.270690675128616,-0.9585121365729402,-1.739822959239942,0.0030088896964577355,19,5,16,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00013500,13.5,call,2025-06-13,2.77,2.9005102245038152,-0.13051022450381522,0.6317430221346121,0.8757679425799638,-4.8641717632349675,0.008330131691627109,93,39,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00014000,14.0,call,2025-06-13,2.55,2.4967843715560143,0.05321562844398553,0.6279843062665155,0.827032173919179,-5.976498434367335,0.010398729999728358,460,144,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00014500,14.5,call,2025-06-13,2.17,2.1237175800958674,0.04628241990413251,0.6627769853159321,0.7698466172908909,-7.0174286817671465,0.012345164454543516,999,19,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00015000,15.0,call,2025-06-13,1.9,1.7845687713073701,0.11543122869262978,0.7123165429363383,0.70578190698448,-7.898500290100984,0.014005389401006827,564,91,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00015500,15.5,call,2025-06-13,1.55,1.4813746475060423,0.06862535249395774,0.71511872996274,0.6369557374286066,-8.54948358262742,0.015248361030755346,358,141,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00016000,16.0,call,2025-06-13,1.25,1.2148478994925407,0.035152100507459316,0.7501700886013447,0.5657721472016192,-8.927235487302772,0.015992561422434385,933,379,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00016500,16.5,call,2025-06-13,1.08,0.9844248340656625,0.09557516593433757,0.7465579476132272,0.49465105615395133,-9.01880236692591,0.01621195395414338,865,482,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00017000,17.0,call,2025-06-13,0.88,0.7884327400381856,0.09156725996181436,0.7787614146610198,0.4257943008737082,-8.839201335944114,0.015932118044831495,1123,825,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00017500,17.5,call,2025-06-13,0.74,0.6243343152295369,0.11566568477046313,0.8006500544365928,0.3610174553154508,-8.425372121014416,0.015219280932386788,466,700,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00018000,18.0,call,2025-06-13,0.65,0.4890045682203983,0.16099543177960174,0.8149160721819211,0.30165801321766594,-7.828208983522807,0.01416574918634511,1441,290,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00018500,18.5,call,2025-06-13,0.61,0.3790019398687261,0.23099806013127389,0.845395928166548,0.24855491261326806,-7.104447978476189,0.012875009859343273,420,284,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00019000,19.0,call,2025-06-13,0.51,0.2908061951082379,0.2191938048917621,0.8728434085571927,0.20208433688489924,-6.309711585990382,0.011448909727498947,659,544,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00019500,19.5,call,2025-06-13,0.75,0.2210074846691259,0.5289925153308741,0.8922332817767245,0.16223249064930778,-5.493425217327837,0.009978244109191946,374,26,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613C00020000,20.0,call,2025-06-13,0.4,0.16644144315442655,0.23355855684557347,0.9152776755990314,0.12868647340366118,-4.695787945072954,0.00853710748271513,1006,311,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00013500,13.5,put,2025-06-13,0.36,0.18501378352727826,0.17498621647272172,0.8371638298137739,-0.12423205742003623,-4.459936656464263,0.008330131691627109,377,39,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00014000,14.0,put,2025-06-13,0.46,0.28034361795071927,0.17965638204928075,0.8347665036859331,-0.1729678260808209,-5.557291656975495,0.010398729999728358,913,163,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00014500,14.5,put,2025-06-13,0.66,0.40633251386181213,0.2536674861381879,0.8369814346701778,-0.23015338270910912,-6.5832502337541685,0.012345164454543516,811,322,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00015000,15.0,put,2025-06-13,0.79,0.5662393924445519,0.22376060755544813,0.8481171098450889,-0.29421809301552004,-7.449350171466869,0.014005389401006827,306,101,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00015500,15.5,put,2025-06-13,0.96,0.7621009560144651,0.19789904398553482,0.8532066048494809,-0.36304426257139344,-8.085361793372169,0.015248361030755346,177,162,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00016000,16.0,put,2025-06-13,1.2,0.9946298953722028,0.20537010462779715,0.8800197486075855,-0.4342278527983808,-8.448142027426382,0.015992561422434385,345,383,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00016500,16.5,put,2025-06-13,1.49,1.2632625173165657,0.2267374826834343,0.886724027901392,-0.5053489438460487,-8.52473723642838,0.01621195395414338,204,116,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00017000,17.0,put,2025-06-13,1.83,1.5663261106603272,0.26367388933967284,0.9080820865972716,-0.5742056991262918,-8.33016453482545,0.015932118044831495,413,332,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00017500,17.5,put,2025-06-13,2.32,1.9012833732229169,0.418716626777083,0.914676050751374,-0.6389825446845492,-7.901363649274614,0.015219280932386788,149,26,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
MARA,O:MARA250613P00018000,18.0,put,2025-06-13,1.97,2.2650093135850202,-0.29500931358502025,0.9244549382180854,-0.6983419867823341,-7.289228841161869,0.01416574918634511,200,80,23,8-30,69.47513812154696,17.071623551192722,12.406376448807277,16.19,1.0,0.15012065970940502,0.8110231823000486,0.6947513812154696,True,False,False,6
