ticker,contractSymbol,strike,type,expiration,lastPrice,theoretical_price,mispricing,impliedVolatility,delta,theta,vega,openInterest,volume,daysToExpiry,expiryBucket,RSI,UpperBB,LowerBB,Close,EMA_Signal,MACD_Hist,bb_norm,rsi_norm,trend_pass,missing_signal,score
MARA,O:MARA250523P00016500,16.5,put,2025-05-23,0.66,0.7328100264150432,-0.0728100264150432,0.7768786425800873,-0.5601858800411548,-25.62267674473879,0.006692625751182505,1553,1432,4,0-7,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250523P00017000,17.0,put,2025-05-23,0.96,1.0617376792509283,-0.10173767925092836,0.7962140407950353,-0.6870208622649123,-22.913674061568262,0.006011549810364696,1351,541,4,0-7,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250523P00017500,17.5,put,2025-05-23,1.33,1.446318235294946,-0.1163182352949459,0.8053604537195616,-0.7920819516311077,-18.39937743982713,0.0048619855647258,584,653,4,0-7,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250523P00018000,18.0,put,2025-05-23,1.87,1.8735912321815746,-0.003591232181574533,0.941542893417989,-0.8709131278781677,-13.353965870341082,0.0035723071387449333,332,180,4,0-7,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250523P00018500,18.5,put,2025-05-23,2.43,2.3306940743305287,0.0993059256694715,1.012268150546671,-0.9249364169871905,-8.788430776764525,0.0024036640525947595,19,516,4,0-7,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250523P00019000,19.0,put,2025-05-23,2.85,2.8069263114009413,0.0430736885990588,0.8644363146714389,-0.9590022017673092,-5.2266430180477075,0.0014918628641759353,80,181,4,0-7,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00011000,11.0,call,2025-05-30,4.95,5.222487490195059,-0.2724874901950587,1.4312998590761545,0.9966486555464387,-0.7285474704758674,0.00028444736847224415,113,2,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00012000,12.0,call,2025-05-30,4.22,4.236171835848307,-0.016171835848306948,1.170224351299971,0.9830281172633369,-2.0192556967433397,0.0011847203117397757,919,1,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00012500,12.5,call,2025-05-30,3.75,3.753492299748226,-0.0034922997482258467,1.1015912284364648,0.9673857902979655,-3.2470173349915212,0.002051720197698323,178,20,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00013000,13.0,call,2025-05-30,3.38,3.2837378954382626,0.09626210456173734,0.9678463118221465,0.9426605714890067,-4.9152624933719125,0.00323493652216429,4430,261,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00013500,13.5,call,2025-05-30,2.73,2.832739620570239,-0.10273962057023889,0.805961202798079,0.9068113429687286,-6.9592154430957995,0.004689198639078543,2052,390,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00014000,14.0,call,2025-05-30,2.45,2.406875260302849,0.04312473969715125,0.8351780766422913,0.8587125736055921,-9.220370699803912,0.0063024702363584095,2206,3413,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00014500,14.5,call,2025-05-30,1.91,2.0123606981018938,-0.10236069810189385,0.849985005090388,0.7985339820271271,-11.470711405265686,0.007912901534701868,603,649,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00015000,15.0,call,2025-05-30,1.66,1.6544983840994298,0.005501615900570078,0.7534606526848758,0.7278468758076192,-13.45877217726908,0.009341487565447162,1018,390,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00015500,15.5,call,2025-05-30,1.19,1.3370504213738972,-0.14705042137389723,0.7467394868276368,0.6494280856056754,-14.962173010968243,0.010429428880005823,1252,1209,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00016000,16.0,call,2025-05-30,1.0,1.0618607285877015,-0.06186072858770153,0.7496044635094917,0.5668285678695001,-15.830297635651194,0.011068580031612355,3947,4981,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00016500,16.5,call,2025-05-30,0.77,0.8287763359292102,-0.058776335929210166,0.7611932999980856,0.48383341506359856,-16.006275967713204,0.011217244969244382,2374,3354,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00017000,17.0,call,2025-05-30,0.61,0.6358423194352261,-0.02584231943522608,0.7851702248165366,0.40394844998680723,-15.52575056387936,0.010899482500989814,5822,3377,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00017500,17.5,call,2025-05-30,0.47,0.47969152979539764,-0.009691529795397669,0.7960177401831501,0.33001492736233545,-14.497175238923537,0.010191256942231344,6325,1394,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00018000,18.0,call,2025-05-30,0.36,0.3560287349546485,0.003971265045351502,0.8257232783285355,0.26400020600293883,-13.072285546115275,0.009199550664963226,3277,3051,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00018500,18.5,call,2025-05-30,0.29,0.2601158687631737,0.02988413123682626,0.8582639509859199,0.20696077941523267,-11.415597776256968,0.00804072726179684,264,514,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00019000,19.0,call,2025-05-30,0.23,0.18719018021116218,0.04280981978883783,0.8911378181122215,0.1591388522787031,-9.679459893896514,0.006822789807065017,3399,823,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530C00019500,19.5,call,2025-05-30,0.18,0.13277826566967166,0.047221734330328335,0.9301983608161962,0.12013880479097949,-7.98787904025305,0.005633841890869614,148,244,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00014000,14.0,put,2025-05-30,0.12,0.18422344623129705,-0.06422344623129705,0.7446457295110768,-0.141287426394408,-8.800750254226058,0.0063024702363584095,2523,418,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00014500,14.5,put,2025-05-30,0.19,0.2892570335277882,-0.0992570335277882,0.7197738480673129,-0.2014660179728729,-11.036104515202908,0.007912901534701868,5515,1017,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00015000,15.0,put,2025-05-30,0.28,0.43094286902276924,-0.1509428690227692,0.7043307904099355,-0.2721531241923808,-13.00917884272138,0.009341487565447162,760,696,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00015500,15.5,put,2025-05-30,0.44,0.6130430557946793,-0.17304305579467932,0.7096299520056201,-0.35057191439432456,-14.49759323193562,0.010429428880005823,1298,481,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00016000,16.0,put,2025-05-30,0.65,0.8374015125059282,-0.18740151250592818,0.7088987663128338,-0.4331714321304999,-15.350731412133646,0.011068580031612355,508,907,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00016500,16.5,put,2025-05-30,1.0,1.1038652693448832,-0.10386526934488316,0.7167117458086114,-0.5161665849364014,-15.511723299710733,0.011217244969244382,575,309,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00017000,17.0,put,2025-05-30,1.35,1.4104794023483436,-0.06047940234834348,0.7416423276489293,-0.5960515500131928,-15.016211451391966,0.010899482500989814,186,18,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00017500,17.5,put,2025-05-30,1.65,1.7538767622059606,-0.10387676220596065,0.746845685824176,-0.6699850726376646,-13.972649681951221,0.010191256942231344,104,202,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00018000,18.0,put,2025-05-30,2.12,2.129762116862656,-0.009762116862655823,0.779094339100765,-0.7359997939970612,-12.532773544658035,0.009199550664963226,186,308,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00018500,18.5,put,2025-05-30,2.93,2.5333974001686244,0.3966025998313758,0.788940566171762,-0.7930392205847674,-10.861099330314806,0.00804072726179684,138,4,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00019000,19.0,put,2025-05-30,2.88,2.960019861114059,-0.08001986111405923,0.8284114769583856,-0.8408611477212968,-9.109975003469428,0.006822789807065017,784,66,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00020000,20.0,put,2025-05-30,3.95,3.864823011025255,0.08517698897474535,0.8433366761653667,-0.9108680024780287,-5.829923164210462,0.004536950364069852,31,406,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250530P00021000,21.0,put,2025-05-30,4.83,4.81478163166673,0.015218368333270504,0.9968882885925863,-0.9532529352981931,-3.2648353554293115,0.002750257572971866,96,12,11,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00010000,10.0,call,2025-06-06,6.18,6.228622476691834,-0.04862247669183439,1.4066382965136128,0.9961489938615705,-0.6522938095934169,0.00041220672299620786,75,3,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00010500,10.5,call,2025-06-06,5.9,5.734183340956207,0.16581665904379328,1.2885842696476768,0.9919360125205526,-0.99414382962612,0.0007945958219250719,891,2,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00011000,11.0,call,2025-06-06,4.42,5.244111202218706,-0.824111202218706,0.88348835972392,0.9845825256672337,-1.5226135977457629,0.001395772436894549,45,3,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00012000,12.0,call,2025-06-06,4.24,4.28811957362457,-0.04811957362456987,1.0014415947841788,0.9552046091817039,-3.261400840148871,0.0033995960526048375,89,2,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00013000,13.0,call,2025-06-06,3.45,3.388971690870221,0.06102830912977897,0.8299141026148883,0.8984726021216869,-5.832233078571038,0.00638773301792392,252,20,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00013500,13.5,call,2025-06-06,2.49,2.9711120219996214,-0.4811120219996212,0.8225384044736839,0.8582895903304181,-7.2802153905309295,0.008078494176682082,342,7,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00014000,14.0,call,2025-06-06,2.43,2.5796724913223077,-0.14967249132230753,0.6886427327250135,0.8104942510249036,-8.709583042785075,0.009752847048270712,858,31,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00014500,14.5,call,2025-06-06,2.16,2.217878404329653,-0.057878404329652966,0.7799853026083854,0.7560156683584747,-10.017652731936106,0.01129105641100034,311,25,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00015000,15.0,call,2025-06-06,1.7,1.8880742051221056,-0.1880742051221056,0.7673559514490182,0.696262050281213,-11.112784936090685,0.012585918953569324,1952,72,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00015500,15.5,call,2025-06-06,1.44,1.5915925556029578,-0.1515925556029578,0.7615418672205099,0.6329642208713717,-11.925467920650528,0.013555727268791519,653,102,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00016000,16.0,call,2025-06-06,1.27,1.32872979132223,-0.058729791322229996,0.7694542318705773,0.5679953811430072,-12.41474842494551,0.014151843599648422,1315,1515,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00016500,16.5,call,2025-06-06,1.05,1.0988153409944035,-0.04881534099440343,0.7794328435457506,0.503197427367664,-12.569676909658648,0.014360479850034276,1085,267,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00017000,17.0,call,2025-06-06,0.86,0.9003516872687483,-0.04035168726874827,0.7854813601910926,0.4402367354004633,-12.406480582996751,0.01419949888945854,801,929,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00017500,17.5,call,2025-06-06,0.67,0.731196941240218,-0.061196941240217906,0.8081473310487901,0.3805024555687871,-11.962795475080958,0.013711775801807735,604,173,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00018000,18.0,call,2025-06-06,0.57,0.5887630960093757,-0.018763096009375757,0.8177365836000509,0.3250507977476792,-11.290465893144148,0.012956868923375681,1113,549,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00018500,18.5,call,2025-06-06,0.45,0.47020771538694506,-0.020207715386945047,0.8456799851975506,0.27459131600978515,-10.448255926173447,0.012002564715453712,226,61,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00019000,19.0,call,2025-06-06,0.4,0.3726032878248331,0.027396712175166926,0.8682142173327826,0.22950656112554702,-9.495458579721202,0.010917446088806888,721,280,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00019500,19.5,call,2025-06-06,0.34,0.2930751458913825,0.04692485410861752,0.8913066192298603,0.18989455811279293,-8.486970410156685,0.009765149710293413,323,111,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00020000,20.0,call,2025-06-06,0.31,0.22890465279077699,0.08109534720922301,0.9090873106886471,0.15562379214145544,-7.470022226810522,0.00860053945576836,851,102,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606C00021000,21.0,call,2025-06-06,0.23,0.1369298238660268,0.0930701761339732,0.9613966828264209,0.10178212446954593,-5.552402337724923,0.0063993983037187495,566,605,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00013000,13.0,put,2025-06-06,0.12,0.15975303420388776,-0.03975303420388776,0.807710807765281,-0.10152739787831316,-5.442809638271028,0.00638773301792392,375,27,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00013500,13.5,put,2025-06-06,0.17,0.2411541862307347,-0.07115418623073469,0.7740733051626562,-0.14171040966958193,-6.875814125603996,0.008078494176682082,709,1121,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00014000,14.0,put,2025-06-06,0.25,0.3489754764508701,-0.09897547645087013,0.7451832706778126,-0.18950574897509642,-8.290203953231218,0.009752847048270712,380,515,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00014500,14.5,put,2025-06-06,0.35,0.4864422103556678,-0.13644221035566784,0.7415449633680747,-0.24398433164152533,-9.583295817755326,0.01129105641100034,779,405,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00015000,15.0,put,2025-06-06,0.52,0.6558988320455654,-0.1358988320455654,0.7221022847693603,-0.303737949718787,-10.66345019728298,0.012585918953569324,750,160,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00015500,15.5,put,2025-06-06,0.67,0.8586780034238686,-0.18867800342386853,0.726525804701966,-0.3670357791286283,-11.4611553572159,0.013555727268791519,558,106,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00016000,16.0,put,2025-06-06,0.93,1.0950760600405882,-0.16507606004058817,0.7321650133900379,-0.43200461885699276,-11.93545803688396,0.014151843599648422,864,73,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00016500,16.5,put,2025-06-06,1.26,1.3644224306102082,-0.10442243061020817,0.742731689960044,-0.4968025726323359,-12.075408696970175,0.014360479850034276,313,157,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00017000,17.0,put,2025-06-06,1.48,1.665219597782004,-0.18521959778200392,0.7533012021491415,-0.5597632645995367,-11.897234545681354,0.01419949888945854,81,17,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00017500,17.5,put,2025-06-06,2.1,1.995325672650921,0.10467432734907911,0.7984287362712399,-0.6194975444312129,-11.438571613138636,0.013711775801807735,12,1,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00018000,18.0,put,2025-06-06,2.7,2.3521526483175315,0.3478473516824687,0.7820778895955083,-0.6749492022523208,-10.751264206574904,0.012956868923375681,70,6,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00018500,18.5,put,2025-06-06,2.75,2.732858088592547,0.017141911407453136,0.8104153718187713,-0.7254086839902149,-9.89407641497728,0.012002564715453712,5,2,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
MARA,O:MARA250606P00019000,19.0,put,2025-06-06,3.54,3.1345144819278836,0.4054855180721164,0.8174186400826204,-0.770493438874453,-8.926301243898111,0.010917446088806888,15,5,18,8-30,63.64764267990074,16.76165520491782,12.100344795082181,16.21,1,0.2167307316980005,0.8816523345551515,0.6364764267990074,True,False,6
